raw_class_id,target,class_name,class_family,prompt_id,prompt,prompt_set,variant_label,descriptor_count,clean_descriptor_count,descriptor_quality
806,350,Northern Rough-winged Swallow,Northern Rough-winged Swallow,1,a photo of a Northern Rough-winged Swallow.,short_variant,,9,5,needs_normalization
806,350,Northern Rough-winged Swallow,Northern Rough-winged Swallow,2,a field guide photo of a Northern Rough-winged Swallow.,short_variant,,9,5,needs_normalization
807,351,Bank Swallow,Bank Swallow,0,Bank Swallow,short_variant,,8,5,needs_normalization
807,351,Bank Swallow,Bank Swallow,1,a photo of a Bank Swallow.,short_variant,,8,5,needs_normalization
807,351,Bank Swallow,Bank Swallow,2,a field guide photo of a Bank Swallow.,short_variant,,8,5,needs_normalization
808,352,Cliff Swallow,Cliff Swallow,0,Cliff Swallow,short_variant,,12,5,needs_normalization
808,352,Cliff Swallow,Cliff Swallow,1,a photo of a Cliff Swallow.,short_variant,,12,5,needs_normalization
808,352,Cliff Swallow,Cliff Swallow,2,a field guide photo of a Cliff Swallow.,short_variant,,12,5,needs_normalization
809,353,Cave Swallow,Cave Swallow,0,Cave Swallow,short_variant,,8,5,needs_normalization
809,353,Cave Swallow,Cave Swallow,1,a photo of a Cave Swallow.,short_variant,,8,5,needs_normalization
809,353,Cave Swallow,Cave Swallow,2,a field guide photo of a Cave Swallow.,short_variant,,8,5,needs_normalization
810,354,Barn Swallow,Barn Swallow,0,Barn Swallow,short_variant,,10,5,needs_normalization
810,354,Barn Swallow,Barn Swallow,1,a photo of a Barn Swallow.,short_variant,,10,5,needs_normalization
810,354,Barn Swallow,Barn Swallow,2,a field guide photo of a Barn Swallow.,short_variant,,10,5,needs_normalization
811,355,Carolina Chickadee,Carolina Chickadee,0,Carolina Chickadee,short_variant,,6,2,needs_normalization
811,355,Carolina Chickadee,Carolina Chickadee,1,a photo of a Carolina Chickadee.,short_variant,,6,2,needs_normalization
811,355,Carolina Chickadee,Carolina Chickadee,2,a field guide photo of a Carolina Chickadee.,short_variant,,6,2,needs_normalization
812,356,Black-capped Chickadee,Black-capped Chickadee,0,Black-capped Chickadee,short_variant,,9,4,needs_normalization
812,356,Black-capped Chickadee,Black-capped Chickadee,1,a photo of a Black-capped Chickadee.,short_variant,,9,4,needs_normalization
812,356,Black-capped Chickadee,Black-capped Chickadee,2,a field guide photo of a Black-capped Chickadee.,short_variant,,9,4,needs_normalization
813,357,Mountain Chickadee,Mountain Chickadee,0,Mountain Chickadee,short_variant,,10,5,needs_normalization
813,357,Mountain Chickadee,Mountain Chickadee,1,a photo of a Mountain Chickadee.,short_variant,,10,5,needs_normalization
813,357,Mountain Chickadee,Mountain Chickadee,2,a field guide photo of a Mountain Chickadee.,short_variant,,10,5,needs_normalization
814,358,Chestnut-backed Chickadee,Chestnut-backed Chickadee,0,Chestnut-backed Chickadee,short_variant,,8,4,needs_normalization
814,358,Chestnut-backed Chickadee,Chestnut-backed Chickadee,1,a photo of a Chestnut-backed Chickadee.,short_variant,,8,4,needs_normalization
814,358,Chestnut-backed Chickadee,Chestnut-backed Chickadee,2,a field guide photo of a Chestnut-backed Chickadee.,short_variant,,8,4,needs_normalization
815,359,Boreal Chickadee,Boreal Chickadee,0,Boreal Chickadee,short_variant,,7,5,needs_normalization
815,359,Boreal Chickadee,Boreal Chickadee,1,a photo of a Boreal Chickadee.,short_variant,,7,5,needs_normalization
815,359,Boreal Chickadee,Boreal Chickadee,2,a field guide photo of a Boreal Chickadee.,short_variant,,7,5,needs_normalization
816,360,Bridled Titmouse,Bridled Titmouse,0,Bridled Titmouse,short_variant,,8,5,needs_normalization
816,360,Bridled Titmouse,Bridled Titmouse,1,a photo of a Bridled Titmouse.,short_variant,,8,5,needs_normalization
816,360,Bridled Titmouse,Bridled Titmouse,2,a field guide photo of a Bridled Titmouse.,short_variant,,8,5,needs_normalization
817,361,Oak Titmouse,Oak Titmouse,0,Oak Titmouse,short_variant,,4,1,needs_normalization
817,361,Oak Titmouse,Oak Titmouse,1,a photo of an Oak Titmouse.,short_variant,,4,1,needs_normalization
817,361,Oak Titmouse,Oak Titmouse,2,a field guide photo of an Oak Titmouse.,short_variant,,4,1,needs_normalization
818,362,Juniper Titmouse,Juniper Titmouse,0,Juniper Titmouse,short_variant,,10,3,needs_normalization
818,362,Juniper Titmouse,Juniper Titmouse,1,a photo of a Juniper Titmouse.,short_variant,,10,3,needs_normalization
818,362,Juniper Titmouse,Juniper Titmouse,2,a field guide photo of a Juniper Titmouse.,short_variant,,10,3,needs_normalization
819,363,Tufted Titmouse,Tufted Titmouse,0,Tufted Titmouse,short_variant,,6,5,needs_normalization
819,363,Tufted Titmouse,Tufted Titmouse,1,a photo of a Tufted Titmouse.,short_variant,,6,5,needs_normalization
819,363,Tufted Titmouse,Tufted Titmouse,2,a field guide photo of a Tufted Titmouse.,short_variant,,6,5,needs_normalization
820,364,Black-crested Titmouse,Black-crested Titmouse,0,Black-crested Titmouse,short_variant,,10,5,needs_normalization
820,364,Black-crested Titmouse,Black-crested Titmouse,1,a photo of a Black-crested Titmouse.,short_variant,,10,5,needs_normalization
820,364,Black-crested Titmouse,Black-crested Titmouse,2,a field guide photo of a Black-crested Titmouse.,short_variant,,10,5,needs_normalization
821,365,Verdin,Verdin,0,Verdin,short_variant,,7,4,needs_normalization
821,365,Verdin,Verdin,1,a photo of a Verdin.,short_variant,,7,4,needs_normalization
821,365,Verdin,Verdin,2,a field guide photo of a Verdin.,short_variant,,7,4,needs_normalization
822,366,Bushtit,Bushtit,0,Bushtit,short_variant,,8,3,needs_normalization
822,366,Bushtit,Bushtit,1,a photo of a Bushtit.,short_variant,,8,3,needs_normalization
822,366,Bushtit,Bushtit,2,a field guide photo of a Bushtit.,short_variant,,8,3,needs_normalization
823,367,Red-breasted Nuthatch,Red-breasted Nuthatch,0,Red-breasted Nuthatch,short_variant,,10,5,needs_normalization
823,367,Red-breasted Nuthatch,Red-breasted Nuthatch,1,a photo of a Red-breasted Nuthatch.,short_variant,,10,5,needs_normalization
823,367,Red-breasted Nuthatch,Red-breasted Nuthatch,2,a field guide photo of a Red-breasted Nuthatch.,short_variant,,10,5,needs_normalization
824,368,White-breasted Nuthatch,White-breasted Nuthatch,0,White-breasted Nuthatch,short_variant,,10,5,needs_normalization
824,368,White-breasted Nuthatch,White-breasted Nuthatch,1,a photo of a White-breasted Nuthatch.,short_variant,,10,5,needs_normalization
824,368,White-breasted Nuthatch,White-breasted Nuthatch,2,a field guide photo of a White-breasted Nuthatch.,short_variant,,10,5,needs_normalization
825,369,Pygmy Nuthatch,Pygmy Nuthatch,0,Pygmy Nuthatch,short_variant,,12,5,needs_normalization
825,369,Pygmy Nuthatch,Pygmy Nuthatch,1,a photo of a Pygmy Nuthatch.,short_variant,,12,5,needs_normalization
825,369,Pygmy Nuthatch,Pygmy Nuthatch,2,a field guide photo of a Pygmy Nuthatch.,short_variant,,12,5,needs_normalization
826,370,Brown-headed Nuthatch,Brown-headed Nuthatch,0,Brown-headed Nuthatch,short_variant,,12,5,needs_normalization
826,370,Brown-headed Nuthatch,Brown-headed Nuthatch,1,a photo of a Brown-headed Nuthatch.,short_variant,,12,5,needs_normalization
826,370,Brown-headed Nuthatch,Brown-headed Nuthatch,2,a field guide photo of a Brown-headed Nuthatch.,short_variant,,12,5,needs_normalization
827,371,Brown Creeper,Brown Creeper,0,Brown Creeper,short_variant,,11,5,needs_normalization
827,371,Brown Creeper,Brown Creeper,1,a photo of a Brown Creeper.,short_variant,,11,5,needs_normalization
827,371,Brown Creeper,Brown Creeper,2,a field guide photo of a Brown Creeper.,short_variant,,11,5,needs_normalization
828,372,Cactus Wren,Cactus Wren,0,Cactus Wren,short_variant,,11,5,needs_normalization
828,372,Cactus Wren,Cactus Wren,1,a photo of a Cactus Wren.,short_variant,,11,5,needs_normalization
828,372,Cactus Wren,Cactus Wren,2,a field guide photo of a Cactus Wren.,short_variant,,11,5,needs_normalization
829,373,Canyon Wren,Canyon Wren,0,Canyon Wren,short_variant,,6,3,needs_normalization
829,373,Canyon Wren,Canyon Wren,1,a photo of a Canyon Wren.,short_variant,,6,3,needs_normalization
829,373,Canyon Wren,Canyon Wren,2,a field guide photo of a Canyon Wren.,short_variant,,6,3,needs_normalization
830,374,Carolina Wren,Carolina Wren,0,Carolina Wren,short_variant,,11,5,needs_normalization
830,374,Carolina Wren,Carolina Wren,1,a photo of a Carolina Wren.,short_variant,,11,5,needs_normalization
830,374,Carolina Wren,Carolina Wren,2,a field guide photo of a Carolina Wren.,short_variant,,11,5,needs_normalization
831,375,Bewick's Wren,Bewick's Wren,0,Bewick's Wren,short_variant,,8,4,needs_normalization
831,375,Bewick's Wren,Bewick's Wren,1,a photo of a Bewick's Wren.,short_variant,,8,4,needs_normalization
831,375,Bewick's Wren,Bewick's Wren,2,a field guide photo of a Bewick's Wren.,short_variant,,8,4,needs_normalization
832,376,House Wren,House Wren,0,House Wren,short_variant,,10,4,needs_normalization
832,376,House Wren,House Wren,1,a photo of a House Wren.,short_variant,,10,4,needs_normalization
832,376,House Wren,House Wren,2,a field guide photo of a House Wren.,short_variant,,10,4,needs_normalization
833,377,Pacific Wren,Pacific Wren,0,Pacific Wren,short_variant,,5,1,needs_normalization
833,377,Pacific Wren,Pacific Wren,1,a photo of a Pacific Wren.,short_variant,,5,1,needs_normalization
833,377,Pacific Wren,Pacific Wren,2,a field guide photo of a Pacific Wren.,short_variant,,5,1,needs_normalization
834,378,Winter Wren,Winter Wren,0,Winter Wren,short_variant,,5,4,needs_normalization
834,378,Winter Wren,Winter Wren,1,a photo of a Winter Wren.,short_variant,,5,4,needs_normalization
834,378,Winter Wren,Winter Wren,2,a field guide photo of a Winter Wren.,short_variant,,5,4,needs_normalization
835,379,Marsh Wren,Marsh Wren,0,Marsh Wren,short_variant,,9,4,needs_normalization
835,379,Marsh Wren,Marsh Wren,1,a photo of a Marsh Wren.,short_variant,,9,4,needs_normalization
835,379,Marsh Wren,Marsh Wren,2,a field guide photo of a Marsh Wren.,short_variant,,9,4,needs_normalization
836,380,Blue-gray Gnatcatcher,Blue-gray Gnatcatcher,0,Blue-gray Gnatcatcher,short_variant,,9,5,needs_normalization
836,380,Blue-gray Gnatcatcher,Blue-gray Gnatcatcher,1,a photo of a Blue-gray Gnatcatcher.,short_variant,,9,5,needs_normalization
836,380,Blue-gray Gnatcatcher,Blue-gray Gnatcatcher,2,a field guide photo of a Blue-gray Gnatcatcher.,short_variant,,9,5,needs_normalization
837,381,Black-tailed Gnatcatcher,Black-tailed Gnatcatcher,0,Black-tailed Gnatcatcher,short_variant,,12,5,needs_normalization
837,381,Black-tailed Gnatcatcher,Black-tailed Gnatcatcher,1,a photo of a Black-tailed Gnatcatcher.,short_variant,,12,5,needs_normalization
837,381,Black-tailed Gnatcatcher,Black-tailed Gnatcatcher,2,a field guide photo of a Black-tailed Gnatcatcher.,short_variant,,12,5,needs_normalization
838,382,American Dipper,American Dipper,0,American Dipper,short_variant,,13,5,needs_normalization
838,382,American Dipper,American Dipper,1,a photo of an American Dipper.,short_variant,,13,5,needs_normalization
838,382,American Dipper,American Dipper,2,a field guide photo of an American Dipper.,short_variant,,13,5,needs_normalization
839,383,Golden-crowned Kinglet,Golden-crowned Kinglet,0,Golden-crowned Kinglet,short_variant,,13,5,needs_normalization
839,383,Golden-crowned Kinglet,Golden-crowned Kinglet,1,a photo of a Golden-crowned Kinglet.,short_variant,,13,5,needs_normalization
839,383,Golden-crowned Kinglet,Golden-crowned Kinglet,2,a field guide photo of a Golden-crowned Kinglet.,short_variant,,13,5,needs_normalization
840,384,Ruby-crowned Kinglet,Ruby-crowned Kinglet,0,Ruby-crowned Kinglet,short_variant,,8,5,needs_normalization
840,384,Ruby-crowned Kinglet,Ruby-crowned Kinglet,1,a photo of a Ruby-crowned Kinglet.,short_variant,,8,5,needs_normalization
840,384,Ruby-crowned Kinglet,Ruby-crowned Kinglet,2,a field guide photo of a Ruby-crowned Kinglet.,short_variant,,8,5,needs_normalization
841,385,Wrentit,Wrentit,0,Wrentit,short_variant,,8,2,needs_normalization
841,385,Wrentit,Wrentit,1,a photo of a Wrentit.,short_variant,,8,2,needs_normalization
841,385,Wrentit,Wrentit,2,a field guide photo of a Wrentit.,short_variant,,8,2,needs_normalization
842,386,Eastern Bluebird,Eastern Bluebird,0,Eastern Bluebird,short_variant,,12,5,needs_normalization
842,386,Eastern Bluebird,Eastern Bluebird,1,a photo of an Eastern Bluebird.,short_variant,,12,5,needs_normalization
842,386,Eastern Bluebird,Eastern Bluebird,2,a field guide photo of an Eastern Bluebird.,short_variant,,12,5,needs_normalization
843,387,Western Bluebird,Western Bluebird,0,Western Bluebird,short_variant,,7,4,needs_normalization
843,387,Western Bluebird,Western Bluebird,1,a photo of a Western Bluebird.,short_variant,,7,4,needs_normalization
843,387,Western Bluebird,Western Bluebird,2,a field guide photo of a Western Bluebird.,short_variant,,7,4,needs_normalization
844,388,Mountain Bluebird,Mountain Bluebird,0,Mountain Bluebird,short_variant,,11,5,needs_normalization
844,388,Mountain Bluebird,Mountain Bluebird,1,a photo of a Mountain Bluebird.,short_variant,,11,5,needs_normalization
844,388,Mountain Bluebird,Mountain Bluebird,2,a field guide photo of a Mountain Bluebird.,short_variant,,11,5,needs_normalization
845,389,Townsend's Solitaire,Townsend's Solitaire,0,Townsend's Solitaire,short_variant,,12,5,needs_normalization
845,389,Townsend's Solitaire,Townsend's Solitaire,1,a photo of a Townsend's Solitaire.,short_variant,,12,5,needs_normalization
845,389,Townsend's Solitaire,Townsend's Solitaire,2,a field guide photo of a Townsend's Solitaire.,short_variant,,12,5,needs_normalization
846,390,Veery,Veery,0,Veery,short_variant,,9,4,needs_normalization
846,390,Veery,Veery,1,a photo of a Veery.,short_variant,,9,4,needs_normalization
846,390,Veery,Veery,2,a field guide photo of a Veery.,short_variant,,9,4,needs_normalization
847,391,Swainson's Thrush,Swainson's Thrush,0,Swainson's Thrush,short_variant,,9,4,needs_normalization
847,391,Swainson's Thrush,Swainson's Thrush,1,a photo of a Swainson's Thrush.,short_variant,,9,4,needs_normalization
847,391,Swainson's Thrush,Swainson's Thrush,2,a field guide photo of a Swainson's Thrush.,short_variant,,9,4,needs_normalization
848,392,Hermit Thrush,Hermit Thrush,0,Hermit Thrush,short_variant,,9,5,needs_normalization
848,392,Hermit Thrush,Hermit Thrush,1,a photo of a Hermit Thrush.,short_variant,,9,5,needs_normalization
848,392,Hermit Thrush,Hermit Thrush,2,a field guide photo of a Hermit Thrush.,short_variant,,9,5,needs_normalization
849,393,Wood Thrush,Wood Thrush,0,Wood Thrush,short_variant,,8,4,needs_normalization
849,393,Wood Thrush,Wood Thrush,1,a photo of a Wood Thrush.,short_variant,,8,4,needs_normalization
849,393,Wood Thrush,Wood Thrush,2,a field guide photo of a Wood Thrush.,short_variant,,8,4,needs_normalization
850,394,Varied Thrush,Varied Thrush,0,Varied Thrush,short_variant,,13,5,needs_normalization
850,394,Varied Thrush,Varied Thrush,1,a photo of a Varied Thrush.,short_variant,,13,5,needs_normalization
850,394,Varied Thrush,Varied Thrush,2,a field guide photo of a Varied Thrush.,short_variant,,13,5,needs_normalization
851,395,Gray Catbird,Gray Catbird,0,Gray Catbird,short_variant,,10,5,needs_normalization
851,395,Gray Catbird,Gray Catbird,1,a photo of a Gray Catbird.,short_variant,,10,5,needs_normalization
