raw_class_id,target,class_name,class_family,prompt_id,prompt,total_images,official_train_images,official_test_images
808,352,Cliff Swallow,Cliff Swallow,1,a field guide photograph of a Cliff Swallow.,74,44,30
808,352,Cliff Swallow,Cliff Swallow,2,a close-up bird photo showing the fine-grained field marks of a Cliff Swallow.,74,44,30
809,353,Cave Swallow,Cave Swallow,0,"a photo of a Cave Swallow, a North American bird.",62,28,34
809,353,Cave Swallow,Cave Swallow,1,a field guide photograph of a Cave Swallow.,62,28,34
809,353,Cave Swallow,Cave Swallow,2,a close-up bird photo showing the fine-grained field marks of a Cave Swallow.,62,28,34
810,354,Barn Swallow,Barn Swallow,0,"a photo of a Barn Swallow, a North American bird.",106,49,57
810,354,Barn Swallow,Barn Swallow,1,a field guide photograph of a Barn Swallow.,106,49,57
810,354,Barn Swallow,Barn Swallow,2,a close-up bird photo showing the fine-grained field marks of a Barn Swallow.,106,49,57
811,355,Carolina Chickadee,Carolina Chickadee,0,"a photo of a Carolina Chickadee, a North American bird.",118,60,58
811,355,Carolina Chickadee,Carolina Chickadee,1,a field guide photograph of a Carolina Chickadee.,118,60,58
811,355,Carolina Chickadee,Carolina Chickadee,2,a close-up bird photo showing the fine-grained field marks of a Carolina Chickadee.,118,60,58
812,356,Black-capped Chickadee,Black-capped Chickadee,0,"a photo of a Black-capped Chickadee, a North American bird.",96,36,60
812,356,Black-capped Chickadee,Black-capped Chickadee,1,a field guide photograph of a Black-capped Chickadee.,96,36,60
812,356,Black-capped Chickadee,Black-capped Chickadee,2,a close-up bird photo showing the fine-grained field marks of a Black-capped Chickadee.,96,36,60
813,357,Mountain Chickadee,Mountain Chickadee,0,"a photo of a Mountain Chickadee, a North American bird.",109,56,53
813,357,Mountain Chickadee,Mountain Chickadee,1,a field guide photograph of a Mountain Chickadee.,109,56,53
813,357,Mountain Chickadee,Mountain Chickadee,2,a close-up bird photo showing the fine-grained field marks of a Mountain Chickadee.,109,56,53
814,358,Chestnut-backed Chickadee,Chestnut-backed Chickadee,0,"a photo of a Chestnut-backed Chickadee, a North American bird.",114,60,54
814,358,Chestnut-backed Chickadee,Chestnut-backed Chickadee,1,a field guide photograph of a Chestnut-backed Chickadee.,114,60,54
814,358,Chestnut-backed Chickadee,Chestnut-backed Chickadee,2,a close-up bird photo showing the fine-grained field marks of a Chestnut-backed Chickadee.,114,60,54
815,359,Boreal Chickadee,Boreal Chickadee,0,"a photo of a Boreal Chickadee, a North American bird.",48,6,42
815,359,Boreal Chickadee,Boreal Chickadee,1,a field guide photograph of a Boreal Chickadee.,48,6,42
815,359,Boreal Chickadee,Boreal Chickadee,2,a close-up bird photo showing the fine-grained field marks of a Boreal Chickadee.,48,6,42
816,360,Bridled Titmouse,Bridled Titmouse,0,"a photo of a Bridled Titmouse, a North American bird.",59,28,31
816,360,Bridled Titmouse,Bridled Titmouse,1,a field guide photograph of a Bridled Titmouse.,59,28,31
816,360,Bridled Titmouse,Bridled Titmouse,2,a close-up bird photo showing the fine-grained field marks of a Bridled Titmouse.,59,28,31
817,361,Oak Titmouse,Oak Titmouse,0,"a photo of a Oak Titmouse, a North American bird.",82,45,37
817,361,Oak Titmouse,Oak Titmouse,1,a field guide photograph of a Oak Titmouse.,82,45,37
817,361,Oak Titmouse,Oak Titmouse,2,a close-up bird photo showing the fine-grained field marks of a Oak Titmouse.,82,45,37
818,362,Juniper Titmouse,Juniper Titmouse,0,"a photo of a Juniper Titmouse, a North American bird.",47,22,25
818,362,Juniper Titmouse,Juniper Titmouse,1,a field guide photograph of a Juniper Titmouse.,47,22,25
818,362,Juniper Titmouse,Juniper Titmouse,2,a close-up bird photo showing the fine-grained field marks of a Juniper Titmouse.,47,22,25
819,363,Tufted Titmouse,Tufted Titmouse,0,"a photo of a Tufted Titmouse, a North American bird.",120,60,60
819,363,Tufted Titmouse,Tufted Titmouse,1,a field guide photograph of a Tufted Titmouse.,120,60,60
819,363,Tufted Titmouse,Tufted Titmouse,2,a close-up bird photo showing the fine-grained field marks of a Tufted Titmouse.,120,60,60
820,364,Black-crested Titmouse,Black-crested Titmouse,0,"a photo of a Black-crested Titmouse, a North American bird.",70,37,33
820,364,Black-crested Titmouse,Black-crested Titmouse,1,a field guide photograph of a Black-crested Titmouse.,70,37,33
820,364,Black-crested Titmouse,Black-crested Titmouse,2,a close-up bird photo showing the fine-grained field marks of a Black-crested Titmouse.,70,37,33
821,365,Verdin,Verdin,0,"a photo of a Verdin, a North American bird.",83,51,32
821,365,Verdin,Verdin,1,a field guide photograph of a Verdin.,83,51,32
821,365,Verdin,Verdin,2,a close-up bird photo showing the fine-grained field marks of a Verdin.,83,51,32
822,366,Bushtit,Bushtit,0,"a photo of a Bushtit, a North American bird.",120,60,60
822,366,Bushtit,Bushtit,1,a field guide photograph of a Bushtit.,120,60,60
822,366,Bushtit,Bushtit,2,a close-up bird photo showing the fine-grained field marks of a Bushtit.,120,60,60
823,367,Red-breasted Nuthatch,Red-breasted Nuthatch,0,"a photo of a Red-breasted Nuthatch, a North American bird.",120,60,60
823,367,Red-breasted Nuthatch,Red-breasted Nuthatch,1,a field guide photograph of a Red-breasted Nuthatch.,120,60,60
823,367,Red-breasted Nuthatch,Red-breasted Nuthatch,2,a close-up bird photo showing the fine-grained field marks of a Red-breasted Nuthatch.,120,60,60
824,368,White-breasted Nuthatch,White-breasted Nuthatch,0,"a photo of a White-breasted Nuthatch, a North American bird.",120,60,60
824,368,White-breasted Nuthatch,White-breasted Nuthatch,1,a field guide photograph of a White-breasted Nuthatch.,120,60,60
824,368,White-breasted Nuthatch,White-breasted Nuthatch,2,a close-up bird photo showing the fine-grained field marks of a White-breasted Nuthatch.,120,60,60
825,369,Pygmy Nuthatch,Pygmy Nuthatch,0,"a photo of a Pygmy Nuthatch, a North American bird.",80,42,38
825,369,Pygmy Nuthatch,Pygmy Nuthatch,1,a field guide photograph of a Pygmy Nuthatch.,80,42,38
825,369,Pygmy Nuthatch,Pygmy Nuthatch,2,a close-up bird photo showing the fine-grained field marks of a Pygmy Nuthatch.,80,42,38
826,370,Brown-headed Nuthatch,Brown-headed Nuthatch,0,"a photo of a Brown-headed Nuthatch, a North American bird.",72,34,38
826,370,Brown-headed Nuthatch,Brown-headed Nuthatch,1,a field guide photograph of a Brown-headed Nuthatch.,72,34,38
826,370,Brown-headed Nuthatch,Brown-headed Nuthatch,2,a close-up bird photo showing the fine-grained field marks of a Brown-headed Nuthatch.,72,34,38
827,371,Brown Creeper,Brown Creeper,0,"a photo of a Brown Creeper, a North American bird.",117,59,58
827,371,Brown Creeper,Brown Creeper,1,a field guide photograph of a Brown Creeper.,117,59,58
827,371,Brown Creeper,Brown Creeper,2,a close-up bird photo showing the fine-grained field marks of a Brown Creeper.,117,59,58
828,372,Cactus Wren,Cactus Wren,0,"a photo of a Cactus Wren, a North American bird.",86,43,43
828,372,Cactus Wren,Cactus Wren,1,a field guide photograph of a Cactus Wren.,86,43,43
828,372,Cactus Wren,Cactus Wren,2,a close-up bird photo showing the fine-grained field marks of a Cactus Wren.,86,43,43
829,373,Canyon Wren,Canyon Wren,0,"a photo of a Canyon Wren, a North American bird.",64,38,26
829,373,Canyon Wren,Canyon Wren,1,a field guide photograph of a Canyon Wren.,64,38,26
829,373,Canyon Wren,Canyon Wren,2,a close-up bird photo showing the fine-grained field marks of a Canyon Wren.,64,38,26
830,374,Carolina Wren,Carolina Wren,0,"a photo of a Carolina Wren, a North American bird.",120,60,60
830,374,Carolina Wren,Carolina Wren,1,a field guide photograph of a Carolina Wren.,120,60,60
830,374,Carolina Wren,Carolina Wren,2,a close-up bird photo showing the fine-grained field marks of a Carolina Wren.,120,60,60
831,375,Bewick's Wren,Bewick's Wren,0,"a photo of a Bewick's Wren, a North American bird.",118,60,58
831,375,Bewick's Wren,Bewick's Wren,1,a field guide photograph of a Bewick's Wren.,118,60,58
831,375,Bewick's Wren,Bewick's Wren,2,a close-up bird photo showing the fine-grained field marks of a Bewick's Wren.,118,60,58
832,376,House Wren,House Wren,0,"a photo of a House Wren, a North American bird.",114,60,54
832,376,House Wren,House Wren,1,a field guide photograph of a House Wren.,114,60,54
832,376,House Wren,House Wren,2,a close-up bird photo showing the fine-grained field marks of a House Wren.,114,60,54
833,377,Pacific Wren,Pacific Wren,0,"a photo of a Pacific Wren, a North American bird.",37,16,21
833,377,Pacific Wren,Pacific Wren,1,a field guide photograph of a Pacific Wren.,37,16,21
833,377,Pacific Wren,Pacific Wren,2,a close-up bird photo showing the fine-grained field marks of a Pacific Wren.,37,16,21
834,378,Winter Wren,Winter Wren,0,"a photo of a Winter Wren, a North American bird.",104,50,54
834,378,Winter Wren,Winter Wren,1,a field guide photograph of a Winter Wren.,104,50,54
834,378,Winter Wren,Winter Wren,2,a close-up bird photo showing the fine-grained field marks of a Winter Wren.,104,50,54
835,379,Marsh Wren,Marsh Wren,0,"a photo of a Marsh Wren, a North American bird.",120,60,60
835,379,Marsh Wren,Marsh Wren,1,a field guide photograph of a Marsh Wren.,120,60,60
835,379,Marsh Wren,Marsh Wren,2,a close-up bird photo showing the fine-grained field marks of a Marsh Wren.,120,60,60
836,380,Blue-gray Gnatcatcher,Blue-gray Gnatcatcher,0,"a photo of a Blue-gray Gnatcatcher, a North American bird.",120,60,60
836,380,Blue-gray Gnatcatcher,Blue-gray Gnatcatcher,1,a field guide photograph of a Blue-gray Gnatcatcher.,120,60,60
836,380,Blue-gray Gnatcatcher,Blue-gray Gnatcatcher,2,a close-up bird photo showing the fine-grained field marks of a Blue-gray Gnatcatcher.,120,60,60
837,381,Black-tailed Gnatcatcher,Black-tailed Gnatcatcher,0,"a photo of a Black-tailed Gnatcatcher, a North American bird.",54,32,22
837,381,Black-tailed Gnatcatcher,Black-tailed Gnatcatcher,1,a field guide photograph of a Black-tailed Gnatcatcher.,54,32,22
837,381,Black-tailed Gnatcatcher,Black-tailed Gnatcatcher,2,a close-up bird photo showing the fine-grained field marks of a Black-tailed Gnatcatcher.,54,32,22
838,382,American Dipper,American Dipper,0,"a photo of a American Dipper, a North American bird.",82,51,31
838,382,American Dipper,American Dipper,1,a field guide photograph of a American Dipper.,82,51,31
838,382,American Dipper,American Dipper,2,a close-up bird photo showing the fine-grained field marks of a American Dipper.,82,51,31
839,383,Golden-crowned Kinglet,Golden-crowned Kinglet,0,"a photo of a Golden-crowned Kinglet, a North American bird.",74,23,51
839,383,Golden-crowned Kinglet,Golden-crowned Kinglet,1,a field guide photograph of a Golden-crowned Kinglet.,74,23,51
839,383,Golden-crowned Kinglet,Golden-crowned Kinglet,2,a close-up bird photo showing the fine-grained field marks of a Golden-crowned Kinglet.,74,23,51
840,384,Ruby-crowned Kinglet,Ruby-crowned Kinglet,0,"a photo of a Ruby-crowned Kinglet, a North American bird.",120,60,60
840,384,Ruby-crowned Kinglet,Ruby-crowned Kinglet,1,a field guide photograph of a Ruby-crowned Kinglet.,120,60,60
840,384,Ruby-crowned Kinglet,Ruby-crowned Kinglet,2,a close-up bird photo showing the fine-grained field marks of a Ruby-crowned Kinglet.,120,60,60
841,385,Wrentit,Wrentit,0,"a photo of a Wrentit, a North American bird.",64,27,37
841,385,Wrentit,Wrentit,1,a field guide photograph of a Wrentit.,64,27,37
841,385,Wrentit,Wrentit,2,a close-up bird photo showing the fine-grained field marks of a Wrentit.,64,27,37
842,386,Eastern Bluebird,Eastern Bluebird,0,"a photo of a Eastern Bluebird, a North American bird.",120,60,60
842,386,Eastern Bluebird,Eastern Bluebird,1,a field guide photograph of a Eastern Bluebird.,120,60,60
842,386,Eastern Bluebird,Eastern Bluebird,2,a close-up bird photo showing the fine-grained field marks of a Eastern Bluebird.,120,60,60
843,387,Western Bluebird,Western Bluebird,0,"a photo of a Western Bluebird, a North American bird.",106,47,59
843,387,Western Bluebird,Western Bluebird,1,a field guide photograph of a Western Bluebird.,106,47,59
843,387,Western Bluebird,Western Bluebird,2,a close-up bird photo showing the fine-grained field marks of a Western Bluebird.,106,47,59
844,388,Mountain Bluebird,Mountain Bluebird,0,"a photo of a Mountain Bluebird, a North American bird.",101,52,49
844,388,Mountain Bluebird,Mountain Bluebird,1,a field guide photograph of a Mountain Bluebird.,101,52,49
844,388,Mountain Bluebird,Mountain Bluebird,2,a close-up bird photo showing the fine-grained field marks of a Mountain Bluebird.,101,52,49
845,389,Townsend's Solitaire,Townsend's Solitaire,0,"a photo of a Townsend's Solitaire, a North American bird.",89,52,37
845,389,Townsend's Solitaire,Townsend's Solitaire,1,a field guide photograph of a Townsend's Solitaire.,89,52,37
845,389,Townsend's Solitaire,Townsend's Solitaire,2,a close-up bird photo showing the fine-grained field marks of a Townsend's Solitaire.,89,52,37
846,390,Veery,Veery,0,"a photo of a Veery, a North American bird.",87,46,41
846,390,Veery,Veery,1,a field guide photograph of a Veery.,87,46,41
846,390,Veery,Veery,2,a close-up bird photo showing the fine-grained field marks of a Veery.,87,46,41
847,391,Swainson's Thrush,Swainson's Thrush,0,"a photo of a Swainson's Thrush, a North American bird.",107,49,58
847,391,Swainson's Thrush,Swainson's Thrush,1,a field guide photograph of a Swainson's Thrush.,107,49,58
847,391,Swainson's Thrush,Swainson's Thrush,2,a close-up bird photo showing the fine-grained field marks of a Swainson's Thrush.,107,49,58
848,392,Hermit Thrush,Hermit Thrush,0,"a photo of a Hermit Thrush, a North American bird.",120,60,60
848,392,Hermit Thrush,Hermit Thrush,1,a field guide photograph of a Hermit Thrush.,120,60,60
848,392,Hermit Thrush,Hermit Thrush,2,a close-up bird photo showing the fine-grained field marks of a Hermit Thrush.,120,60,60
849,393,Wood Thrush,Wood Thrush,0,"a photo of a Wood Thrush, a North American bird.",93,47,46
849,393,Wood Thrush,Wood Thrush,1,a field guide photograph of a Wood Thrush.,93,47,46
849,393,Wood Thrush,Wood Thrush,2,a close-up bird photo showing the fine-grained field marks of a Wood Thrush.,93,47,46
850,394,Varied Thrush,Varied Thrush,0,"a photo of a Varied Thrush, a North American bird.",116,60,56
850,394,Varied Thrush,Varied Thrush,1,a field guide photograph of a Varied Thrush.,116,60,56
850,394,Varied Thrush,Varied Thrush,2,a close-up bird photo showing the fine-grained field marks of a Varied Thrush.,116,60,56
851,395,Gray Catbird,Gray Catbird,0,"a photo of a Gray Catbird, a North American bird.",120,60,60
851,395,Gray Catbird,Gray Catbird,1,a field guide photograph of a Gray Catbird.,120,60,60
851,395,Gray Catbird,Gray Catbird,2,a close-up bird photo showing the fine-grained field marks of a Gray Catbird.,120,60,60
852,396,Northern Mockingbird,Northern Mockingbird,0,"a photo of a Northern Mockingbird, a North American bird.",120,60,60
852,396,Northern Mockingbird,Northern Mockingbird,1,a field guide photograph of a Northern Mockingbird.,120,60,60
852,396,Northern Mockingbird,Northern Mockingbird,2,a close-up bird photo showing the fine-grained field marks of a Northern Mockingbird.,120,60,60
